period_end,available_date,entry_date,exit_date,horizon,n_names,ic,spread_gross,spread_net,signal_name
2022-06-30,2022-09-08,2022-09-09,2022-10-10,21,41,-0.0667247386759582,-0.0005208887669064521,-0.004520888766906452,quality_reversal
2022-06-30,2022-09-08,2022-09-09,2022-12-08,63,41,0.09790940766550525,0.012193088061738772,0.008193088061738771,quality_reversal
2022-06-30,2022-09-08,2022-09-09,2023-03-13,126,41,0.039895470383275275,0.01753774141010188,0.013537741410101879,quality_reversal
2022-09-30,2022-12-09,2022-12-12,2022-12-19,5,41,-0.1439024390243903,-0.00590782545580365,-0.00990782545580365,quality_reversal
2022-09-30,2022-12-09,2022-12-12,2023-01-12,21,41,-0.09599303135888504,-0.008397418005654522,-0.012397418005654522,quality_reversal
2022-09-30,2022-12-09,2022-12-12,2023-03-15,63,41,-0.27299651567944255,-0.015951999861502544,-0.019951999861502544,quality_reversal
2022-09-30,2022-12-09,2022-12-12,2023-06-14,126,41,-0.24843205574912894,-0.03147770494099862,-0.035477704940998625,quality_reversal
2022-12-31,2023-03-11,2023-03-13,2023-03-20,5,41,0.1398954703832753,0.006685822452727155,0.0026858224527271553,quality_reversal
2022-12-31,2023-03-11,2023-03-13,2023-04-12,21,41,0.09337979094076657,0.010491585808048987,0.0064915858080489865,quality_reversal
2022-12-31,2023-03-11,2023-03-13,2023-06-12,63,41,0.1717770034843206,0.010834602929730042,0.006834602929730042,quality_reversal
2022-12-31,2023-03-11,2023-03-13,2023-09-12,126,41,-0.011498257839721256,-0.005710513086795238,-0.009710513086795238,quality_reversal
2023-03-31,2023-06-09,2023-06-12,2023-06-20,5,41,0.09825783972125438,-0.0010305092126429577,-0.005030509212642958,quality_reversal
2023-03-31,2023-06-09,2023-06-12,2023-07-13,21,41,-0.10226480836236937,-0.004562958529024261,-0.008562958529024261,quality_reversal
2023-03-31,2023-06-09,2023-06-12,2023-09-12,63,41,0.15818815331010458,0.0015025681120436618,-0.0024974318879563383,quality_reversal
2023-03-31,2023-06-09,2023-06-12,2023-12-11,126,41,0.11254355400696867,0.004706913258410592,0.0007069132584105915,quality_reversal
2023-06-30,2023-09-08,2023-09-11,2023-09-18,5,41,0.10313588850174217,0.000861826813109895,-0.003138173186890105,quality_reversal
2023-06-30,2023-09-08,2023-09-11,2023-10-10,21,41,0.1231707317073171,0.002609375680420467,-0.001390624319579533,quality_reversal
2023-06-30,2023-09-08,2023-09-11,2023-12-08,63,41,-0.18466898954703836,-0.014240984237473386,-0.018240984237473386,quality_reversal
2023-06-30,2023-09-08,2023-09-11,2024-03-12,126,41,-0.22108013937282234,-0.022185463410913195,-0.026185463410913195,quality_reversal
2023-09-30,2023-12-09,2023-12-11,2023-12-18,5,41,-0.15470383275261326,-0.0018619804492976677,-0.005861980449297668,quality_reversal
2023-09-30,2023-12-09,2023-12-11,2024-01-11,21,41,0.24024390243902444,0.003228239498391655,-0.0007717605016083449,quality_reversal
2023-09-30,2023-12-09,2023-12-11,2024-03-13,63,41,0.12491289198606274,-0.0033185880122709455,-0.0073185880122709455,quality_reversal
2023-09-30,2023-12-09,2023-12-11,2024-06-12,126,41,0.06324041811846692,-0.008998624207981976,-0.012998624207981976,quality_reversal
2023-12-31,2024-03-10,2024-03-11,2024-03-18,5,41,0.0804878048780488,0.005540033269868752,0.001540033269868752,quality_reversal
2023-12-31,2024-03-10,2024-03-11,2024-04-10,21,41,0.15348432055749134,0.008516321220717438,0.004516321220717438,quality_reversal
2023-12-31,2024-03-10,2024-03-11,2024-06-10,63,41,0.08972125435540072,0.022681602449543842,0.01868160244954384,quality_reversal
2023-12-31,2024-03-10,2024-03-11,2024-09-10,126,41,0.028397212543554012,0.029815515694927047,0.025815515694927047,quality_reversal
2024-03-31,2024-06-09,2024-06-10,2024-06-17,5,41,-0.0986062717770035,-0.0010016273885808114,-0.0050016273885808114,quality_reversal
2024-03-31,2024-06-09,2024-06-10,2024-07-11,21,41,-0.08675958188153311,-0.000577048866371388,-0.004577048866371388,quality_reversal
2024-03-31,2024-06-09,2024-06-10,2024-09-10,63,41,0.1398954703832753,0.01829500588786291,0.014295005887862911,quality_reversal
2024-03-31,2024-06-09,2024-06-10,2024-12-09,126,41,0.05121951219512196,0.02224731921189929,0.01824731921189929,quality_reversal
2024-06-30,2024-09-08,2024-09-09,2024-09-16,5,41,-0.11898954703832754,-0.004242594813652217,-0.008242594813652217,quality_reversal
2024-06-30,2024-09-08,2024-09-09,2024-10-08,21,41,0.11271777003484322,0.0069155388252574446,0.0029155388252574445,quality_reversal
2024-06-30,2024-09-08,2024-09-09,2024-12-06,63,41,0.03031358885017422,-0.02855230983755959,-0.03255230983755959,quality_reversal
2024-06-30,2024-09-08,2024-09-09,2025-03-12,126,41,0.10574912891986064,0.012309877120775428,0.008309877120775428,quality_reversal
2024-09-30,2024-12-09,2024-12-10,2024-12-17,5,41,0.16027874564459932,0.0051899033728563665,0.0011899033728563664,quality_reversal
2024-09-30,2024-12-09,2024-12-10,2025-01-13,21,41,-0.2310104529616725,-0.0032541850914532405,-0.007254185091453241,quality_reversal
2024-09-30,2024-12-09,2024-12-10,2025-03-14,63,41,0.23867595818815335,0.03988485812102216,0.035884858121022156,quality_reversal
2024-09-30,2024-12-09,2024-12-10,2025-06-13,126,41,0.33763066202090597,0.07030260581031804,0.06630260581031804,quality_reversal
2024-12-31,2025-03-11,2025-03-12,2025-03-19,5,41,0.06655052264808363,-0.0010996497265036292,-0.005099649726503629,quality_reversal
2024-12-31,2025-03-11,2025-03-12,2025-04-10,21,41,-0.24355400696864116,-0.002857980773721125,-0.006857980773721125,quality_reversal
2024-12-31,2025-03-11,2025-03-12,2025-06-11,63,41,-0.06951219512195124,-0.023358703021617813,-0.027358703021617813,quality_reversal
2024-12-31,2025-03-11,2025-03-12,2025-09-11,126,41,0.04965156794425087,-0.018312906894051656,-0.022312906894051656,quality_reversal
2025-03-31,2025-06-09,2025-06-10,2025-06-17,5,41,-0.02630662020905924,0.0021599218872226794,-0.0018400781127773207,quality_reversal
2025-03-31,2025-06-09,2025-06-10,2025-07-11,21,41,0.16167247386759587,0.013966598779555972,0.009966598779555972,quality_reversal
2025-03-31,2025-06-09,2025-06-10,2025-09-10,63,41,-0.21027874564459934,-0.013282920051175984,-0.017282920051175984,quality_reversal
2025-03-31,2025-06-09,2025-06-10,2025-12-09,126,41,-0.20522648083623696,-0.030883761610906016,-0.03488376161090602,quality_reversal
2025-06-30,2025-09-08,2025-09-09,2025-09-16,5,41,-0.2447735191637631,-0.011764788232940734,-0.015764788232940734,quality_reversal
2025-06-30,2025-09-08,2025-09-09,2025-10-08,21,41,-0.20627177700348434,-0.014797967290096456,-0.018797967290096456,quality_reversal
2025-06-30,2025-09-08,2025-09-09,2025-12-08,63,41,-0.16567944250871083,-0.009071120523467008,-0.013071120523467008,quality_reversal
2025-06-30,2025-09-08,2025-09-09,2026-03-11,126,41,0.0980836236933798,0.009889154590962401,0.005889154590962401,quality_reversal
2025-09-30,2025-12-09,2025-12-10,2025-12-17,5,41,-0.09895470383275264,-0.0011122334795129751,-0.005112233479512975,quality_reversal
2025-09-30,2025-12-09,2025-12-10,2026-01-12,21,41,-0.2015679442508711,-0.0063474353373527,-0.0103474353373527,quality_reversal
2025-09-30,2025-12-09,2025-12-10,2026-03-13,63,41,-0.29564459930313597,-0.003655580452578258,-0.007655580452578258,quality_reversal
2025-09-30,2025-12-09,2025-12-10,2026-06-12,126,41,-0.06533101045296168,-0.0028006472092586,-0.0068006472092586,quality_reversal
2025-12-31,2026-03-11,2026-03-12,2026-03-19,5,41,0.05714285714285716,0.008365544428523539,0.0043655444285235386,quality_reversal
2025-12-31,2026-03-11,2026-03-12,2026-04-13,21,41,-0.03275261324041812,-0.0002583070433853085,-0.004258307043385309,quality_reversal
2025-12-31,2026-03-11,2026-03-12,2026-06-11,63,41,-0.0662020905923345,-0.0020643893598789875,-0.006064389359878988,quality_reversal
2026-03-31,2026-06-09,2026-06-10,2026-06-17,5,41,-0.1844947735191638,-0.009415322045932928,-0.013415322045932928,quality_reversal
2026-03-31,2026-06-09,2026-06-10,2026-07-13,21,41,0.15487804878048783,0.004925332436401891,0.0009253324364018913,quality_reversal
