period,factor,P_aum,P_ew,dispersion,breadth_pos,hhi_pos
2024-03-31,strev,0.18972655498855173,0.19683849375249102,0.14375358371854716,0.008670050631053453,0.11667918652737629
2024-03-31,liq,0.7637578717784061,0.7101278036634561,0.30735691571621143,0.9602468648326082,0.11264971396923051
2024-06-30,size,0.05847767567090451,0.12903958787101402,0.43402056630442887,0.03899489071103171,0.05755166229096463
2024-06-30,mom,0.3145592326168783,0.3001697543237393,0.28431497629312613,0.04549311488587999,0.11085172138786283
2024-06-30,beta,0.19501601930687462,0.169255899032314,0.3011150738413578,0.04148779960523914,0.1044196770388516
2024-06-30,lowvol,0.611128981897427,0.5912344304746725,0.17086597630959388,0.9507518459357677,0.10700036263801847
2024-06-30,strev,0.39148666995825676,0.38102086898153,0.1412377405699785,0.022832959492863104,0.10975873413131446
2024-06-30,liq,0.429622207939517,0.3757119082099825,0.2952648014292522,0.15361294006014023,0.10625031758007147
2024-09-30,size,0.21574588564833413,0.2827585935847667,0.43005737898168017,0.06548451569233632,0.11107950933420319
2024-09-30,mom,0.7367518381833537,0.7268398428146211,0.2374886117351557,0.9787573618042767,0.12173051315686485
2024-09-30,beta,0.44810489516485263,0.4350170639078826,0.3505473007104545,0.2004851926463311,0.1253492057143408
2024-09-30,lowvol,0.44276611247047254,0.4243950050844068,0.17133642872795682,0.13607384051559052,0.12012446763561571
2024-09-30,strev,0.10506607963720363,0.09571472969956402,0.15253865517215998,0.003143122055460109,0.12568985003525082
2024-09-30,liq,1.368580165965194,1.318704856532583,0.30086603664169964,0.9961238685714843,0.12099268763719931
2024-12-31,size,0.033853343730363035,0.10323792676893634,0.42351991783983867,0.030487680527062307,0.025697567824172686
2024-12-31,mom,0.21449632112336442,0.22527522954511686,0.27430463265386096,0.01864924928950586,0.1268441743822799
2024-12-31,beta,0.18024082772206643,0.15235336029121604,0.39175855846654556,0.052018604588056225,0.10059636931890695
2024-12-31,lowvol,0.2968266266898897,0.28557833232683144,0.1479332054748316,8.66160820344402e-06,0.11683117574676444
2024-12-31,strev,-0.01819438095962128,-0.037496019227191854,0.14399137989809135,0.0015468985776615712,0.0507313841201292
2024-12-31,liq,0.38107677252862415,0.327565517707313,0.3148756492448669,0.055193023933151224,0.11594745978688005
2025-03-31,size,0.00612913791322533,0.07259210634082863,0.4263500446489467,0.028080842576540383,0.009983702267418793
2025-03-31,mom,0.04828296271315096,0.046774098252224054,0.1942634961946194,0.0048111991857870545,0.09765068994329648
2025-03-31,beta,0.01685228403778262,0.010268570508724225,0.40170733089403926,0.04077386718728774,0.01619331699653567
2025-03-31,lowvol,0.10662778830779115,0.09342321052495234,0.1338115002332452,1.1831784748186198e-05,0.12884837619204856
2025-03-31,strev,0.037337307187496165,0.025013941177685406,0.17024515842978724,0.001087578015958356,0.08949270260574835
2025-03-31,liq,0.1589552308010787,0.10747774817657273,0.32259441445164894,0.0,0.1183373704613369
2025-06-30,size,0.0030450747256250514,0.07300235360522855,0.4127738936384,0.026675582087762665,0.010366421163357011
2025-06-30,mom,0.03493558269562879,0.02354048118992491,0.22110328205370766,0.005367961977308093,0.07212746857023912
2025-06-30,beta,0.03479948479716486,0.019911317406403433,0.3822135854398996,0.03554512684115534,0.03786382106241704
2025-06-30,lowvol,0.1233669157846069,0.11036742031268186,0.14201206806249336,0.0,0.11295897964231176
2025-06-30,strev,-0.014864760009020653,-0.012985498732869992,0.1404758198050302,0.0019302235664764719,0.027079661221011072
2025-06-30,liq,0.14903274308756806,0.09783580531156008,0.3021490256238877,0.0,0.10684588643452558
2025-09-30,size,0.008111529784916426,0.0799369849974669,0.4274022213784077,0.02883286981497827,0.010042671802553351
2025-09-30,mom,0.0071972889953791815,-0.0010299349880268467,0.2259107004260415,0.005850769584570826,0.028427568795738226
2025-09-30,beta,0.020141381491712414,-0.010632303513655733,0.36496505050524086,0.02788232636672244,0.028862091205443214
2025-09-30,lowvol,0.06326868806078292,0.046630293441891034,0.17648119139238191,2.77231497835132e-05,0.12345566511576048
2025-09-30,strev,-0.025597325664223167,-0.01122088879584543,0.18958719130505297,0.004374034728848316,0.020261506351358784
2025-09-30,liq,0.12716697809252855,0.07003098564860763,0.3299692763269919,0.0,0.11886503866106633
2025-12-31,size,-0.01836839182264375,0.012245553839253914,0.3526279383694005,0.015465197638377897,0.015666112697671163
2025-12-31,mom,-0.025735061333179262,-0.018698626732162636,0.1882971920479458,0.009864909894158853,0.08398804815863584
2025-12-31,beta,0.00720087650453687,-0.044448189964536,0.35658591487682256,0.017583578596478685,0.02860623260755762
2025-12-31,lowvol,0.04058038388730483,0.03925187255312285,0.1364074946994994,0.0,0.1573003953177729
2025-12-31,strev,0.0006298739455742987,-0.0031299752508721734,0.09207501692644075,0.0007247481565718014,0.016829073646454654
2025-12-31,liq,0.09000257389339962,0.06047153841879408,0.28383119786387717,0.0,0.15076972237500902
