strategy,total_return,ann_return,ann_vol,sharpe,max_drawdown,hit_ratio,ann_turnover,fee_bps,sample
sticky_raw,-0.4960206687996034,-0.05219762710340736,0.036617817130419374,-1.4254707460441556,-0.5013868214493833,0.46366459627329193,24.343654308431443,10,full
sticky_specificity,-0.4900585993776827,-0.05132514716830128,0.03550482855131293,-1.4455821718480972,-0.49552486759533987,0.4583850931677019,23.576053497520963,10,full
double_down_all,0.109058793643249,0.00813128310065414,0.07724866746752689,0.1052611438776248,-0.2009541584346506,0.496583850931677,10.448777558213976,10,full
abnormal_level,0.5048836375668151,0.032493247567724426,0.07507621924306512,0.4328034615398652,-0.1438659672223851,0.5239130434782608,9.174059527707898,10,full
new_holder_breadth,0.1777819941318688,0.01288438286912963,0.079259386598473,0.16255970960766758,-0.23484795932962887,0.508695652173913,24.26469197233256,10,full
consensus,1.0239759230305383,0.05671155506442416,0.08028764903739183,0.7063546603290409,-0.1324904963000455,0.5322981366459627,5.315593321473509,10,full
fragility_unconditional,0.004218376538910995,0.00032939141256838056,0.0853053288122708,0.0038613228171626135,-0.202431218471105,0.5226708074534161,10.056972228084573,10,full
sticky_quality,-0.3510846865713464,-0.05145409650149646,0.03311864236492348,-1.5536294010648328,-0.3708561058548113,0.4573229873908826,36.6893639204615,10,pre_2022
double_down_specific,-0.44225817627635866,-0.06883582761061324,0.06933297062723268,-0.9928296305189012,-0.4488723693266907,0.45004849660523766,17.367746336469466,10,pre_2022
abnormal_adoption,-0.7025366055970902,-0.13765957752862212,0.11587412962532777,-1.188009592596176,-0.7099572491103135,0.46973486743371684,53.86624247820974,10,pre_2022
ccp,1.0901624517234207,0.09423524270938,0.08824276088905977,1.067909047268524,-0.10929783481334465,0.5528612997090203,6.845615404273572,10,pre_2022
fragility_stress,-0.22828116786346642,-0.03115817147256328,0.03761385689355333,-0.828369490550795,-0.2613880131119204,0.2735294117647059,34.47884560306562,10,pre_2022
fragility_reversal,-0.13198695613278366,-0.01714184368479288,0.07568200842470837,-0.22649826612154858,-0.21779137046960484,0.510184287099903,36.75852917881519,10,pre_2022
sticky_raw,-0.34605988900750606,-0.05055992921469876,0.03608100758471042,-1.401289282068827,-0.37699259140472285,0.4597478176527643,38.00819705645064,10,pre_2022
sticky_specificity,-0.36162313809765656,-0.05334933907517625,0.033604508288023936,-1.5875649367614473,-0.3818586890168726,0.453443258971872,36.809727734132345,10,pre_2022
double_down_all,-0.0643537906214886,-0.008092381695337325,0.07208155698607081,-0.11226702132559531,-0.18844875865095845,0.48933074684772065,16.313869372276887,10,pre_2022
abnormal_level,0.42520289646138965,0.044230509260013706,0.07787939465548785,0.5679359663191342,-0.1438659672223851,0.5257032007759457,14.323628569436325,10,pre_2022
new_holder_breadth,0.44101691946092547,0.045639012006241986,0.08530002594435054,0.5350410096711662,-0.15459185582928325,0.526188166828322,37.88491170280328,10,pre_2022
consensus,0.9401836082143302,0.08432791061508693,0.08327118708562092,1.0126901460931435,-0.1324904963000455,0.5484966052376333,8.299334022523592,10,pre_2022
fragility_unconditional,-0.043505854930597776,-0.00541867053036027,0.08021679114974525,-0.06755032771436754,-0.16937223267732004,0.518913676042677,15.702136474387016,10,pre_2022
sticky_quality,-0.20663763920336253,-0.049125169719511086,0.03762371608772323,-1.3056969068385254,-0.21190901267149231,0.4784110535405872,24.511118219856055,10,post_2021
double_down_specific,0.010341290036939066,0.0022413877347555733,0.08160665554044495,0.027465746756950755,-0.1637390403192719,0.48186528497409326,11.567003588719398,10,post_2021
abnormal_adoption,-0.268248809209905,-0.06570669843041843,0.09508733004110628,-0.6910142329373787,-0.4359905550009737,0.48877374784110533,35.27496639369623,10,post_2021
ccp,0.002589587192803444,0.0005629671088527299,0.07391643486860738,0.007616264364663296,-0.13129897661805778,0.48618307426597585,4.256242006411797,10,post_2021
fragility_stress,-0.2921637417590336,-0.07243812403196237,0.031293554554182645,-2.3147937351297285,-0.2972385030282516,0.2163265306122449,28.346183741671595,10,post_2021
fragility_reversal,-0.12743654723471654,-0.02922976994193638,0.08414690885429613,-0.34736593821347544,-0.16862131176955375,0.5112262521588946,24.314242284307767,10,post_2021
sticky_raw,-0.22931882793440894,-0.05510822245451463,0.03757016192742496,-1.4668082229980348,-0.2334265561218105,0.47063903281519864,25.848515601606064,10,post_2021
sticky_specificity,-0.2011906585982638,-0.04770827911755304,0.038673537486233964,-1.2336155991557545,-0.21167836087366299,0.46718480138169255,24.488994656529375,10,post_2021
double_down_all,0.18533991002852224,0.03769432332743161,0.08568685379747555,0.4399078931818843,-0.1261826718056227,0.5094991364421416,10.768526638900212,10,post_2021
abnormal_level,0.05590834912226739,0.011908998766740009,0.06981806145244808,0.17057189098341022,-0.1416746389906155,0.5207253886010362,9.670875863849488,10,post_2021
new_holder_breadth,-0.18267302886876002,-0.04294723960761959,0.06704735448312245,-0.6405508455733406,-0.23121477172409854,0.4775474956822107,26.193762856789487,10,post_2021
consensus,0.04318782741048355,0.00924355989061243,0.0746234174314177,0.12386942609681041,-0.1197874851898344,0.5034542314335061,5.137627096651201,10,post_2021
fragility_unconditional,0.04989495410455169,0.010652110450973362,0.09372095774111837,0.1136577208312068,-0.13512274997019358,0.5293609671848014,9.787146518370774,10,post_2021
sticky_quality,-0.7178836854565737,-0.09426033713433368,0.0361440146033463,-2.607910000280014,-0.7191052397303217,0.42732919254658386,23.498962361972083,20,full
double_down_specific,-0.5762283474989747,-0.06496454693409393,0.0745897453468317,-0.8709581542612598,-0.6124348515115379,0.45279503105590063,11.123769230716086,20,full
abnormal_adoption,-0.9100198156664244,-0.1717221711025092,0.10948966970299738,-1.5683869680886264,-0.913327538618554,0.4551789673740893,34.50048377291112,20,full
ccp,0.873414071606224,0.05034006612040476,0.08341442765190382,0.6034935147008207,-0.13971390840927045,0.5251552795031056,4.384509338409308,20,full
