date,strategy,return,fee_bps
2024-08-20,sticky_quality,0.002640988004017653,0
2024-08-20,double_down_specific,0.0006382905605423312,0
2024-08-20,abnormal_adoption,0.0,0
2024-08-20,ccp,-0.00018549293910965266,0
2024-08-20,fragility_stress,0.0,0
2024-08-20,fragility_reversal,-0.003267397982815755,0
2024-08-20,sticky_raw,0.0018458954701746054,0
2024-08-20,sticky_specificity,0.0023981564081154106,0
2024-08-20,double_down_all,-0.0007695627272535791,0
2024-08-20,abnormal_level,-0.0023330727877704785,0
2024-08-20,new_holder_breadth,-0.0008424241343767317,0
2024-08-20,consensus,0.0007801714102284579,0
2024-08-20,fragility_unconditional,-0.0021313641818869046,0
2024-08-21,sticky_quality,-0.0008141757653625327,0
2024-08-21,double_down_specific,0.0019391781847463195,0
2024-08-21,abnormal_adoption,0.0,0
2024-08-21,ccp,0.0011193481431194228,0
2024-08-21,fragility_stress,0.0,0
2024-08-21,fragility_reversal,0.0020569393187505817,0
2024-08-21,sticky_raw,0.0001661524278598771,0
2024-08-21,sticky_specificity,-0.0009310626104959327,0
2024-08-21,double_down_all,0.0026860794995589425,0
2024-08-21,abnormal_level,0.004268972079660334,0
2024-08-21,new_holder_breadth,0.0016578761384326943,0
2024-08-21,consensus,0.0010756612981533242,0
2024-08-21,fragility_unconditional,0.0018861138013708566,0
2024-08-22,sticky_quality,-0.0018254773526978833,0
2024-08-22,double_down_specific,0.0033048484841155298,0
2024-08-22,abnormal_adoption,0.0,0
2024-08-22,ccp,0.0017855054380548803,0
2024-08-22,fragility_stress,0.0,0
2024-08-22,fragility_reversal,-0.00853898391420626,0
2024-08-22,sticky_raw,-0.0025848748913514254,0
2024-08-22,sticky_specificity,-0.0020804491011800793,0
2024-08-22,double_down_all,0.0018280438545650974,0
2024-08-22,abnormal_level,-0.0027397322075379494,0
2024-08-22,new_holder_breadth,-0.003006992427619877,0
2024-08-22,consensus,0.00044766802825432767,0
2024-08-22,fragility_unconditional,-0.009016240047083105,0
2024-08-23,sticky_quality,-0.002483209851850741,0
2024-08-23,double_down_specific,-0.001610695764074294,0
2024-08-23,abnormal_adoption,0.0,0
2024-08-23,ccp,-0.00023589704610327056,0
2024-08-23,fragility_stress,0.0,0
2024-08-23,fragility_reversal,0.005620939229767818,0
