period,panel,model,ndcg
2026-03-31,mega,ema,0.8144947579887912
2026-03-31,mega,persist,0.9997488666419466
2026-03-31,mega,ema,0.9997488666419466
2026-03-31,mega,persist,0.8938223891663135
2026-03-31,mega,ema,0.8328888759816088
2026-03-31,mega,persist,0.959826295706535
2026-03-31,mega,ema,0.959826295706535
2026-03-31,mega,persist,1.0
2026-03-31,mega,ema,0.997866054324038
2026-03-31,mega,persist,1.0
2026-03-31,mega,ema,1.0
2026-03-31,mega,persist,0.9898747655591719
2026-03-31,mega,ema,0.976317790218383
2026-03-31,mega,persist,0.9233076078615091
2026-03-31,mega,ema,0.9191563554918042
2026-03-31,mega,persist,0.2697407791855183
2026-03-31,mega,ema,0.29975169683030406
2026-03-31,mega,persist,0.7032240961451585
2026-03-31,mega,ema,0.688352768303791
2026-03-31,mega,persist,0.8667718336664827
2026-03-31,mega,ema,0.8678730048590403
2026-03-31,mega,persist,0.9980281139032854
2026-03-31,mega,ema,0.9980281139032854
2026-03-31,mega,persist,0.914623815845596
2026-03-31,mega,ema,0.8753116813145433
2026-03-31,mega,persist,0.9221340672954254
2026-03-31,mega,ema,0.9139521166215985
2026-03-31,mega,persist,0.9965634168794937
2026-03-31,mega,ema,0.9965403916624358
2026-03-31,mega,persist,0.9282430109259056
2026-03-31,mega,ema,0.9282430109259056
2026-03-31,mega,persist,0.9614384864217226
2026-03-31,mega,ema,0.9026417733924084
2026-03-31,mega,persist,0.998417716275692
2026-03-31,mega,ema,0.998417716275692
2026-03-31,mega,persist,0.30318503079081044
2026-03-31,mega,ema,0.30410089053577904
2026-03-31,mega,persist,0.9983570933569897
2026-03-31,mega,ema,0.9982687284408911
2026-03-31,mega,persist,0.9967966582368967
2026-03-31,mega,ema,0.9943356015205265
2026-03-31,mega,persist,
2026-03-31,mega,ema,
2026-03-31,mega,persist,0.9693173204894924
2026-03-31,mega,ema,0.9685433911613198
2026-03-31,mega,persist,0.9900247125991882
2026-03-31,mega,ema,0.9900247125991882
2026-03-31,mega,persist,0.999990552840134
2026-03-31,mega,ema,0.9999893575991919
2026-03-31,mega,persist,0.999284359846768
2026-03-31,mega,ema,0.9992709944950248
2026-03-31,mega,persist,0.9915595438649657
2026-03-31,mega,persist,0.9536204468250964
2026-03-31,mega,persist,0.9633429808418127
2026-03-31,mega,ema,0.9633429808418127
2026-03-31,mega,persist,0.9667722850106333
2026-03-31,mega,ema,0.9633541439032275
2026-03-31,mega,persist,0.752264390468279
2026-03-31,mega,ema,0.768767435860574
2026-03-31,mega,persist,0.9947483234596518
2026-03-31,mega,ema,0.9944806457275459
2026-03-31,mega,persist,0.9946711186638327
2026-03-31,mega,ema,0.9944719668461276
2026-03-31,mega,persist,0.9581379305867324
2026-03-31,mega,ema,0.966589692061176
2026-03-31,mega,persist,0.7635105846313535
2026-03-31,mega,ema,0.7855901880629809
2026-03-31,mega,persist,0.9922491805866922
2026-03-31,mega,ema,0.9935001224502189
2026-03-31,mega,persist,0.8292326458743075
2026-03-31,mega,ema,0.9108489851019695
2026-03-31,mega,persist,0.9967159668792143
2026-03-31,mega,ema,0.9965935895303106
2026-03-31,mega,persist,0.9999568257325436
2026-03-31,mega,ema,0.9999568257325436
2026-03-31,mega,persist,0.91960828553179
2026-03-31,mega,ema,0.918438610972607
2026-03-31,mega,persist,0.9689874272610383
2026-03-31,mega,ema,0.9722166238656411
2026-03-31,mega,persist,0.9915286371779016
2026-03-31,mega,ema,0.9925100871423899
2026-03-31,mega,persist,0.9999771660410547
2026-03-31,mega,ema,0.9996108550013155
2026-03-31,mega,persist,0.8684197449322388
2026-03-31,mega,ema,0.8808100720980103
2026-03-31,mega,persist,
2026-03-31,mega,ema,
2026-03-31,mega,persist,0.9913615125594255
2026-03-31,mega,ema,0.957038285482108
2026-03-31,mega,persist,0.9869980117730179
2026-03-31,mega,ema,0.9868490016711281
2026-03-31,mega,persist,0.9803352794851139
2026-03-31,mega,ema,0.9740892231692869
2026-03-31,mega,persist,0.9945877877427435
2026-03-31,mega,ema,0.9924053835429341
2014-06-30,active,persist,0.9995221160326045
2014-06-30,active,ema,0.9998102603095607
2014-06-30,active,persist,0.9098931819453229
2014-06-30,active,ema,0.8972504137671402
2014-06-30,active,persist,0.9667493687777531
2014-06-30,active,ema,0.946939260575027
2014-06-30,active,persist,0.9996683946463331
2014-06-30,active,ema,0.9996683946463331
2014-06-30,active,persist,0.9593219467015256
2014-06-30,active,ema,0.9562994744370171
2014-06-30,active,persist,0.9992803626874626
2014-06-30,active,ema,0.9992803626874626
2014-06-30,active,persist,0.6623503075978066
2014-06-30,active,ema,0.8982461669038465
2014-06-30,active,persist,0.999802830080021
2014-06-30,active,ema,0.9998547731252041
2014-06-30,active,persist,0.7463556406413091
2014-06-30,active,ema,0.7379837527580401
2014-06-30,active,persist,0.7044155524261256
2014-06-30,active,ema,0.7276357262609234
2014-06-30,active,persist,0.991664126241411
2014-06-30,active,ema,0.9840894209668942
2014-06-30,active,persist,1.0
2014-06-30,active,ema,1.0
2014-06-30,active,persist,0.9913292670079575
2014-06-30,active,ema,0.98185457705372
2014-06-30,active,persist,0.8973343585032431
2014-06-30,active,ema,0.9126161573021977
2014-06-30,active,persist,0.9988910250357583
2014-06-30,active,ema,0.9952234113422949
2014-06-30,active,persist,0.8950475213588024
2014-06-30,active,ema,0.8759015307862925
2014-06-30,active,persist,0.9742423037170383
2014-06-30,active,ema,0.9759591006992206
2014-06-30,active,persist,0.950477342531524
2014-06-30,active,ema,0.9493812542851638
2014-06-30,active,persist,0.9632121680507801
2014-06-30,active,ema,0.9632121680507801
2014-06-30,active,persist,0.998958248780073
2014-06-30,active,ema,0.998958248780073
2014-06-30,active,persist,0.818545667673006
2014-06-30,active,ema,0.8058767155500353
2014-06-30,active,persist,0.9740569342593524
2014-06-30,active,ema,0.9809435229193719
2014-06-30,active,persist,0.9972438899614193
2014-06-30,active,ema,0.9709693461353595
2014-06-30,active,persist,0.9743512189379666
2014-06-30,active,ema,0.9679845013012996
2014-06-30,active,persist,0.989955120926206
2014-06-30,active,ema,0.9972123951525071
2014-06-30,active,persist,0.8788136034761391
2014-06-30,active,ema,0.8702191608589692
2014-06-30,active,persist,0.9830942321164039
2014-06-30,active,ema,0.9925970500932961
2014-06-30,active,persist,0.9702498741646106
2014-06-30,active,ema,0.9679494149139183
2014-06-30,active,persist,0.9999182358663646
2014-06-30,active,ema,0.9999182358663646
2014-06-30,active,persist,0.7726845184883673
2014-06-30,active,ema,0.7723969806385205
2014-06-30,active,persist,0.956466123345261
2014-06-30,active,ema,0.9439153418777645
2014-06-30,active,persist,0.9964607950092199
2014-06-30,active,ema,0.98607870064541
2014-06-30,active,persist,0.9996304192752652
2014-06-30,active,ema,0.9996304192752652
2014-06-30,active,persist,0.8998498214451732
2014-06-30,active,ema,0.9083783303557061
2014-06-30,active,persist,0.9745318668611725
2014-06-30,active,ema,0.9820939980417931
2014-06-30,active,persist,0.9992125067058207
2014-06-30,active,ema,0.9992125067058207
2014-06-30,active,persist,0.7748625190388669
2014-06-30,active,ema,0.7418813840034298
2014-06-30,active,persist,0.9882835192548792
2014-06-30,active,ema,0.9882835192548792
2014-06-30,active,persist,0.9984613908335493
2014-06-30,active,ema,0.9984124266612496
2014-06-30,active,persist,0.942567195017644
2014-06-30,active,ema,0.9419698832903164
2014-06-30,active,persist,0.9881378069839755
2014-06-30,active,ema,0.98211360161554
2014-06-30,active,persist,0.36363600365841364
2014-06-30,active,ema,0.3633238848549406
2014-06-30,active,persist,0.9997520211601025
2014-06-30,active,ema,0.9997520211601025
2014-06-30,active,persist,0.9950633334267699
2014-06-30,active,ema,0.995370039074976
2014-06-30,active,persist,0.9928891624287088
2014-06-30,active,ema,0.9089974432721145
2014-06-30,active,persist,0.9912301712769929
2014-06-30,active,ema,0.9981699680413769
2014-06-30,active,persist,1.0
2014-06-30,active,ema,1.0
2014-06-30,active,persist,0.9990345905719694
2014-06-30,active,ema,0.9990345905719694
2014-06-30,active,persist,0.9589490778414955
2014-06-30,active,ema,0.9589490778414955
2014-06-30,active,persist,0.9369413841086216
2014-06-30,active,ema,0.9372078400351976
2014-06-30,active,persist,0.924405650748293
2014-06-30,active,ema,0.9216846270287989
2014-06-30,active,persist,0.9815882415298832
2014-06-30,active,ema,0.9815882415298832
2014-06-30,active,persist,0.4536148780932335
2014-06-30,active,ema,0.4536148780932335
2014-06-30,active,persist,0.9467257740161322
2014-06-30,active,ema,0.937814774803917
2014-06-30,active,persist,0.8500181309951561
2014-06-30,active,ema,0.9258342066610786
2014-06-30,active,persist,0.9373836802753802
2014-06-30,active,ema,0.9470360991385904
2014-06-30,active,persist,0.9616661367402537
2014-06-30,active,ema,0.960888288412488
2014-06-30,active,persist,0.9695936929329495
2014-06-30,active,ema,0.9155755941443156
2014-06-30,active,persist,0.8738324007232826
2014-06-30,active,ema,0.8565170639667048
2014-06-30,active,persist,1.0
2014-06-30,active,ema,1.0
2014-06-30,active,persist,0.9778880047910085
2014-06-30,active,ema,0.9778414053381017
2014-06-30,active,persist,0.9509160181972055
2014-06-30,active,ema,0.968572882523263
2014-09-30,active,persist,0.9997823427198739
2014-09-30,active,ema,0.9999091407324411
2014-09-30,active,persist,0.9969528741978029
2014-09-30,active,ema,0.9977727233810557
2014-09-30,active,persist,0.9604499931275983
2014-09-30,active,ema,0.9594441793610491
2014-09-30,active,persist,0.9984961802487317
2014-09-30,active,ema,0.9981945479940867
2014-09-30,active,persist,0.9095743056945202
2014-09-30,active,ema,0.909586581806242
2014-09-30,active,persist,0.9958875199361423
2014-09-30,active,ema,0.9808704233303092
2014-09-30,active,persist,0.8455440236474634
2014-09-30,active,ema,0.8369229854154138
2014-09-30,active,persist,0.9025111607495128
2014-09-30,active,ema,0.907785276460333
2014-09-30,active,persist,0.5480880124437342
2014-09-30,active,ema,0.6532348711331224
2014-09-30,active,persist,0.842579328953817
2014-09-30,active,ema,0.842579328953817
2014-09-30,active,persist,0.6414461144846213
2014-09-30,active,ema,0.6414461144846213
2014-09-30,active,persist,0.989585036869232
2014-09-30,active,ema,0.9891783248521102
2014-09-30,active,persist,0.8594373812246726
2014-09-30,active,ema,0.8821154092343324
2014-09-30,active,persist,0.9993987627789269
2014-09-30,active,ema,0.9991322895144168
2014-09-30,active,persist,0.9234712180095843
2014-09-30,active,ema,0.9257174730145176
2014-09-30,active,persist,0.9871329077278984
2014-09-30,active,ema,0.9828602467632033
2014-09-30,active,persist,0.9791375389966049
2014-09-30,active,ema,0.977467375201678
2014-09-30,active,persist,0.9548686975977907
2014-09-30,active,ema,0.9553662515732407
2014-09-30,active,persist,0.9984621598674176
2014-09-30,active,ema,0.9998640961183882
2014-09-30,active,persist,0.6518914024633266
2014-09-30,active,ema,0.664292624659198
2014-09-30,active,persist,0.9878734697077288
2014-09-30,active,ema,0.9988666386200655
2014-09-30,active,persist,0.9584080560831846
2014-09-30,active,ema,0.955583308214135
2014-09-30,active,persist,0.9757835582386563
2014-09-30,active,ema,0.9856046290567045
2014-09-30,active,persist,0.9986868259571986
2014-09-30,active,ema,0.998413810289802
2014-09-30,active,persist,0.9470954330679231
2014-09-30,active,ema,0.9574579837076761
2014-09-30,active,persist,0.981662830747796
2014-09-30,active,ema,0.9721997820358496
2014-09-30,active,persist,0.9946872580945588
2014-09-30,active,ema,0.997643054013767
2014-09-30,active,persist,0.9956040872392955
2014-09-30,active,ema,0.9950607273152967
2014-09-30,active,persist,0.8816184110488051
2014-09-30,active,ema,0.8521356037800616
2014-09-30,active,persist,0.9410208707842345
2014-09-30,active,ema,0.9278417272261293
2014-09-30,active,persist,0.9995223137150887
2014-09-30,active,ema,0.9991967971355417
2014-09-30,active,persist,0.9999783285182472
2014-09-30,active,ema,0.9999053194342468
2014-09-30,active,persist,0.9860494869311416
2014-09-30,active,ema,0.9857431803020426
2014-09-30,active,persist,0.9106494657660471
2014-09-30,active,ema,0.91809561123859
2014-09-30,active,persist,0.9972782544417387
2014-09-30,active,ema,0.9979968354338189
2014-09-30,active,persist,0.8081885220050292
2014-09-30,active,ema,0.8179933467326609
2014-09-30,active,persist,0.9948501753524237
2014-09-30,active,ema,0.9933219919244277
2014-09-30,active,persist,1.0
2014-09-30,active,ema,1.0
2014-09-30,active,persist,0.9406915567439517
2014-09-30,active,ema,0.9360463546258551
2014-09-30,active,persist,0.9993786947916035
2014-09-30,active,ema,0.9971918289781676
2014-09-30,active,persist,0.6687430361048299
2014-09-30,active,ema,0.6064938030903653
2014-09-30,active,persist,0.9988011715209782
2014-09-30,active,ema,0.9988011715209782
2014-09-30,active,persist,0.9958687344941627
2014-09-30,active,ema,0.995844896671641
2014-09-30,active,persist,0.990945680043964
2014-09-30,active,ema,0.990945680043964
2014-09-30,active,persist,0.9506663480816538
2014-09-30,active,ema,0.9567243360105862
2014-09-30,active,persist,0.9999780777358397
2014-09-30,active,ema,0.9999780777358397
2014-09-30,active,persist,0.9987694682112122
2014-09-30,active,ema,0.9987694682112122
2014-09-30,active,persist,0.9826821300854456
2014-09-30,active,ema,0.9498813693006355
2014-09-30,active,persist,0.980515671491187
2014-09-30,active,ema,0.9798437082273472
2014-09-30,active,persist,0.979826612625561
2014-09-30,active,ema,0.9820034286418173
2014-09-30,active,persist,0.9937178118289072
2014-09-30,active,ema,0.9954098805199981
2014-09-30,active,persist,0.9769747630570551
2014-09-30,active,ema,0.9769747630570551
2014-09-30,active,persist,0.9407059760782945
2014-09-30,active,ema,0.938934402239227
2014-09-30,active,persist,0.9698703447864081
2014-09-30,active,ema,0.9557303112878486
2014-09-30,active,persist,0.9425641220774928
2014-09-30,active,ema,0.9323133066948537
2014-09-30,active,persist,0.9563903838160138
2014-09-30,active,ema,0.9555783639660343
2014-09-30,active,persist,0.9219402560292089
2014-09-30,active,persist,0.832622269497823
2014-09-30,active,ema,0.9070730600259302
2014-09-30,active,persist,0.8702846265960638
2014-09-30,active,ema,0.8494494675847594
2014-09-30,active,persist,0.6582125108329695
2014-09-30,active,ema,0.6582125108329695
2014-09-30,active,persist,0.9873607439327925
2014-09-30,active,ema,0.9849854550880832
2014-09-30,active,persist,0.992553751970673
2014-09-30,active,ema,0.9990453509001345
2014-09-30,active,persist,0.9987624392477347
2014-09-30,active,persist,0.9978402300264848
2014-12-31,active,persist,0.9997966982688276
2014-12-31,active,ema,0.999841131036865
2014-12-31,active,persist,0.8785948977612839
2014-12-31,active,ema,0.8748570493736119
2014-12-31,active,persist,0.9023544818701835
2014-12-31,active,ema,0.8529264187303695
2014-12-31,active,persist,0.9410832458732323
2014-12-31,active,ema,0.941250768253336
2014-12-31,active,persist,0.9988518757298293
2014-12-31,active,ema,0.9904513158194688
2014-12-31,active,persist,0.6419618794498522
2014-12-31,active,ema,0.6723777178382373
2014-12-31,active,persist,0.9725169741461553
2014-12-31,active,ema,0.969986469738369
2014-12-31,active,persist,0.9489950531897403
2014-12-31,active,ema,0.8968640401849188
2014-12-31,active,persist,0.5246391408843091
2014-12-31,active,ema,0.5309921914934909
2014-12-31,active,persist,0.9762758487704895
2014-12-31,active,ema,0.9946593520791825
2014-12-31,active,persist,1.0
2014-12-31,active,ema,1.0
2014-12-31,active,persist,0.9762279715335416
2014-12-31,active,ema,0.9766583973331534
2014-12-31,active,persist,0.9624188271773324
2014-12-31,active,ema,0.9308692093681511
2014-12-31,active,persist,0.992332885434838
2014-12-31,active,ema,0.9905745854617034
2014-12-31,active,persist,0.8608464183641997
2014-12-31,active,ema,0.858485371520931
2014-12-31,active,persist,0.8871324350972228
2014-12-31,active,ema,0.8916574028909391
2014-12-31,active,persist,0.9784617064114495
2014-12-31,active,ema,0.9604676005844213
2014-12-31,active,persist,0.9708807767647922
2014-12-31,active,ema,0.970469369357737
2014-12-31,active,persist,0.9973787252102604
2014-12-31,active,ema,0.9995609179682945
2014-12-31,active,persist,0.6855781263201117
2014-12-31,active,ema,0.6826565220079369
2014-12-31,active,persist,0.9845747259666929
2014-12-31,active,ema,0.956823040894512
2014-12-31,active,persist,0.9885955520237857
2014-12-31,active,ema,0.9853998684008601
2014-12-31,active,persist,0.945088022078765
2014-12-31,active,ema,0.9561121154182985
2014-12-31,active,persist,0.9601444555196011
2014-12-31,active,ema,0.9601444555196011
2014-12-31,active,persist,0.9318416018152096
2014-12-31,active,ema,0.9232725652224872
2014-12-31,active,persist,0.9571890390228206
2014-12-31,active,ema,0.956847948198841
2014-12-31,active,persist,0.9777488541754126
2014-12-31,active,ema,0.9617254152940434
2014-12-31,active,persist,0.995494253727242
2014-12-31,active,ema,0.995494253727242
2014-12-31,active,persist,0.9451663260071624
2014-12-31,active,ema,0.9415688004972486
2014-12-31,active,persist,0.9876494329714255
2014-12-31,active,ema,0.9849801330384768
2014-12-31,active,persist,0.8342012560244247
2014-12-31,active,ema,0.8340997660969911
2014-12-31,active,persist,0.9990306443344015
2014-12-31,active,ema,0.9937773179516125
2014-12-31,active,persist,0.9988781814171708
2014-12-31,active,ema,0.9943141354068992
2014-12-31,active,persist,0.9288635128587288
2014-12-31,active,ema,0.9291055829195569
2014-12-31,active,persist,0.9721484410960193
2014-12-31,active,ema,0.9721484410960193
2014-12-31,active,persist,0.8528242853548588
2014-12-31,active,ema,0.8111700114891369
2014-12-31,active,persist,0.9975393774789261
2014-12-31,active,ema,0.994200676069274
2014-12-31,active,persist,0.9543846604512985
2014-12-31,active,ema,0.9543846604512985
2014-12-31,active,persist,0.9999831598480731
2014-12-31,active,ema,1.0
2014-12-31,active,persist,0.9977040710700772
2014-12-31,active,ema,0.9921952297279211
2014-12-31,active,persist,0.8846028430054066
2014-12-31,active,ema,0.8563510542329308
2014-12-31,active,persist,1.0
2014-12-31,active,ema,0.9999490612303059
2014-12-31,active,persist,0.9808355735333522
2014-12-31,active,ema,0.9791958833452397
2014-12-31,active,persist,0.8706850646990316
2014-12-31,active,ema,0.8706850646990316
2014-12-31,active,persist,0.9725865160082312
2014-12-31,active,ema,0.9418998913391756
2014-12-31,active,persist,0.9881746526144133
2014-12-31,active,ema,0.9881849843712227
2014-12-31,active,persist,0.9788217315877773
2014-12-31,active,ema,0.9788217315877773
2014-12-31,active,persist,0.9715743297774384
2014-12-31,active,ema,0.9918430291116029
2014-12-31,active,persist,0.9242099920121161
2014-12-31,active,ema,0.9158111267795596
2014-12-31,active,persist,0.7670051610063328
2014-12-31,active,ema,0.7667065024066755
2014-12-31,active,persist,0.3027674103088162
2014-12-31,active,ema,0.30803700673148143
2014-12-31,active,persist,0.9361481169516811
2014-12-31,active,ema,0.931039123667174
2014-12-31,active,persist,0.9592594088658467
2014-12-31,active,ema,0.9656249606060351
2014-12-31,active,persist,0.9979841812559702
2014-12-31,active,ema,0.974686150656295
2014-12-31,active,persist,0.8989287061805716
2014-12-31,active,ema,0.8965375961351367
2014-12-31,active,persist,0.8904641186149614
2014-12-31,active,ema,0.8513127125702754
2014-12-31,active,persist,0.7196441356512188
2014-12-31,active,ema,0.7196441356512188
2014-12-31,active,persist,0.2084003981841354
2014-12-31,active,ema,0.2049149743416882
2014-12-31,active,persist,0.942765599577497
2014-12-31,active,ema,0.806793938278023
2014-12-31,active,persist,0.9968907073619295
2014-12-31,active,ema,0.9972528081186535
2014-12-31,active,persist,0.9562181482777553
2014-12-31,active,ema,0.9678743250818121
2014-12-31,active,persist,0.7493476138146401
2014-12-31,active,ema,0.7493476138146401
2014-12-31,active,persist,0.9666564483906268
2014-12-31,active,ema,0.9618332290848118
2014-12-31,active,persist,0.9947788174217643
2015-03-31,active,persist,0.9988038525557357
2015-03-31,active,ema,0.9987881344147087
2015-03-31,active,persist,0.9559658032907755
2015-03-31,active,ema,0.9543684407838748
2015-03-31,active,persist,0.9529265303938095
2015-03-31,active,ema,0.9385651132227627
2015-03-31,active,persist,0.9761970606896898
2015-03-31,active,ema,0.9762038483675076
2015-03-31,active,persist,0.9679537217306095
2015-03-31,active,ema,0.9679537217306095
2015-03-31,active,persist,0.9525124113482493
2015-03-31,active,ema,0.8687992212182915
2015-03-31,active,persist,0.9734397501659547
2015-03-31,active,ema,0.9734397501659547
2015-03-31,active,persist,0.9664606792138725
2015-03-31,active,ema,0.9598147865222555
2015-03-31,active,persist,0.4236034735554928
2015-03-31,active,ema,0.425841074889462
2015-03-31,active,persist,0.9215093979110929
2015-03-31,active,ema,0.9214299069259604
2015-03-31,active,persist,1.0
2015-03-31,active,ema,1.0
2015-03-31,active,persist,0.9511411692796642
2015-03-31,active,ema,0.9507901606567334
2015-03-31,active,persist,0.9740820066263048
2015-03-31,active,ema,0.9591926526833378
2015-03-31,active,persist,0.9914836267839527
2015-03-31,active,ema,0.9897260499711844
2015-03-31,active,persist,0.9343300610625208
2015-03-31,active,ema,0.8859961221703198
2015-03-31,active,persist,0.9881224067891677
2015-03-31,active,ema,0.9812876667192502
2015-03-31,active,persist,0.9826746767952613
2015-03-31,active,ema,0.9914031005171894
2015-03-31,active,persist,0.8766394331039872
2015-03-31,active,ema,0.8595253393245393
2015-03-31,active,persist,0.997833844294399
2015-03-31,active,ema,0.997833844294399
2015-03-31,active,persist,0.7993267632796373
2015-03-31,active,ema,0.7685160145503616
2015-03-31,active,persist,0.9160536866990218
2015-03-31,active,ema,0.9597341227722174
2015-03-31,active,persist,0.9944704514664413
2015-03-31,active,ema,0.9944704514664413
2015-03-31,active,persist,0.9738353835459602
2015-03-31,active,ema,0.9717771917247823
2015-03-31,active,persist,0.9873761712282181
2015-03-31,active,ema,0.9564098206608325
2015-03-31,active,persist,0.9870537373888477
2015-03-31,active,ema,0.9433310926959969
2015-03-31,active,persist,0.9000090434594219
2015-03-31,active,ema,0.8852391861251302
2015-03-31,active,persist,0.9799225014217646
2015-03-31,active,ema,0.9756159221438505
2015-03-31,active,persist,0.9989826748346653
2015-03-31,active,ema,0.9990368663186178
2015-03-31,active,persist,0.9045145987116286
2015-03-31,active,ema,0.8928946673252661
2015-03-31,active,persist,0.9982278756572909
2015-03-31,active,ema,0.9984515217351414
2015-03-31,active,persist,0.9468871781458812
2015-03-31,active,ema,0.9472776689490883
2015-03-31,active,persist,0.9890486082255142
2015-03-31,active,ema,0.985897401948437
2015-03-31,active,persist,0.9856303672112766
2015-03-31,active,ema,0.9868456164329318
2015-03-31,active,persist,0.986256637783698
2015-03-31,active,ema,0.9346547504451627
2015-03-31,active,persist,0.956344151139677
2015-03-31,active,ema,0.9724295409873591
2015-03-31,active,persist,0.8953319344432239
2015-03-31,active,ema,0.8582400546223148
2015-03-31,active,persist,1.0
2015-03-31,active,ema,1.0
2015-03-31,active,persist,0.7979336838569674
2015-03-31,active,ema,0.797927633883263
2015-03-31,active,persist,0.3960496676112454
2015-03-31,active,ema,0.3960470581377531
2015-03-31,active,persist,0.9997894040500235
2015-03-31,active,ema,0.9967387211245893
2015-03-31,active,persist,0.8376990428473942
2015-03-31,active,ema,0.8169072527431058
2015-03-31,active,persist,0.999882764670354
2015-03-31,active,ema,0.999882764670354
2015-03-31,active,persist,0.9779020354247708
2015-03-31,active,ema,0.9986870808907359
2015-03-31,active,persist,0.9997054034927187
2015-03-31,active,ema,0.9995482053930184
2015-03-31,active,persist,0.958646032613708
2015-03-31,active,ema,0.9809942356755058
2015-03-31,active,persist,0.9993940736567032
2015-03-31,active,ema,0.9974576280759218
2015-03-31,active,persist,0.8991400895283131
2015-03-31,active,ema,0.8719512962279856
2015-03-31,active,persist,0.9883595077313035
2015-03-31,active,ema,0.9040592052762493
2015-03-31,active,persist,0.9032373806152667
2015-03-31,active,ema,0.912129126971155
2015-03-31,active,persist,0.998469311842273
2015-03-31,active,ema,0.9990526951599001
2015-03-31,active,persist,0.7051161118667573
2015-03-31,active,ema,0.5916997200410535
2015-03-31,active,persist,0.9297300192975042
2015-03-31,active,ema,0.9343664466193579
2015-03-31,active,persist,0.9913085910585177
2015-03-31,active,ema,0.9896408600556807
2015-03-31,active,persist,0.9852439758527943
2015-03-31,active,ema,0.9799108628510877
2015-03-31,active,persist,0.9714226072840292
2015-03-31,active,ema,0.9698746502550247
2015-03-31,active,persist,0.7790231060517905
2015-03-31,active,ema,0.8568117014043746
2015-03-31,active,persist,0.885722438578356
2015-03-31,active,ema,0.8852713062741436
2015-03-31,active,persist,0.8819442754045022
2015-03-31,active,ema,0.8506705864963563
2015-03-31,active,persist,0.9969147215085369
2015-03-31,active,ema,0.9930871937764454
2015-03-31,active,persist,0.9859382371678027
2015-03-31,active,ema,0.9858898869953825
2015-03-31,active,persist,0.6965590858006221
2015-03-31,active,persist,0.996482884539811
2015-03-31,active,ema,0.996482884539811
2015-03-31,active,persist,0.8167583362177424
2015-03-31,active,persist,0.9941426159083355
2015-03-31,active,persist,1.0
2015-03-31,active,ema,0.8023715886344918
2015-03-31,active,persist,0.7137818573923939
2015-03-31,active,persist,0.9835218960094348
2015-03-31,active,ema,0.951553902020327
2015-03-31,active,persist,0.9936281594495754
2015-03-31,active,ema,0.9934003219287045
2015-03-31,active,persist,0.8188185742302431
2015-03-31,active,persist,0.9607795411902514
2015-06-30,active,persist,0.9986803891517274
2015-06-30,active,ema,0.9992875982297045
2015-06-30,active,persist,0.999579755418964
2015-06-30,active,ema,0.998449423938476
2015-06-30,active,persist,0.9864212607652624
2015-06-30,active,ema,0.9857197661682854
2015-06-30,active,persist,0.9989539562066265
2015-06-30,active,ema,0.9964616129600811
2015-06-30,active,persist,0.9479972213050515
2015-06-30,active,ema,0.9479972213050515
2015-06-30,active,persist,0.9901166837782548
2015-06-30,active,ema,0.9658119813308702
2015-06-30,active,persist,0.9998566203338025
2015-06-30,active,ema,0.9994348921354064
2015-06-30,active,persist,0.9532861285764337
2015-06-30,active,ema,0.9580769949330036
2015-06-30,active,persist,0.23235123447916314
2015-06-30,active,ema,0.20869649812855243
2015-06-30,active,persist,0.9829058686836191
2015-06-30,active,ema,0.9826309688658521
2015-06-30,active,persist,0.5350735151707408
2015-06-30,active,ema,0.5350735151707408
2015-06-30,active,persist,0.9935869603233958
2015-06-30,active,ema,0.9766340983517952
2015-06-30,active,persist,0.9723547497284782
2015-06-30,active,ema,0.9657513167224472
2015-06-30,active,persist,0.9964124540930727
2015-06-30,active,ema,0.9964326582302754
2015-06-30,active,persist,0.9758726093672051
2015-06-30,active,ema,0.9517355485394852
2015-06-30,active,persist,0.9924977335220881
2015-06-30,active,ema,0.9921853830251474
2015-06-30,active,persist,0.975117251971903
2015-06-30,active,ema,0.9742094089788013
2015-06-30,active,persist,0.9265883830616174
2015-06-30,active,ema,0.9209300730166297
2015-06-30,active,persist,1.0
2015-06-30,active,ema,1.0
2015-06-30,active,persist,0.45684726263171926
2015-06-30,active,ema,0.4679055482300009
2015-06-30,active,persist,0.9858438858229231
2015-06-30,active,ema,0.9846625720209711
2015-06-30,active,persist,0.9769715496512217
2015-06-30,active,ema,0.9990119822872903
2015-06-30,active,persist,0.9943380617330463
2015-06-30,active,ema,0.9853161096298908
2015-06-30,active,persist,0.9986101309832575
2015-06-30,active,ema,0.9816260466215084
2015-06-30,active,persist,0.9214145645953974
2015-06-30,active,ema,0.9220469705893812
2015-06-30,active,persist,0.9240731799230568
2015-06-30,active,ema,0.9350666385942141
2015-06-30,active,persist,0.994572406945687
2015-06-30,active,ema,0.9957210532330427
2015-06-30,active,persist,0.9987370877537499
2015-06-30,active,ema,0.9989539398230742
2015-06-30,active,persist,0.7902651283104206
2015-06-30,active,ema,0.5278133308690389
2015-06-30,active,persist,0.8154397518049704
2015-06-30,active,ema,0.8227009831109523
2015-06-30,active,persist,0.9999263516892191
2015-06-30,active,ema,0.997763616740607
2015-06-30,active,persist,0.994860866426151
2015-06-30,active,ema,0.9935002717647531
2015-06-30,active,persist,0.9025349424615295
2015-06-30,active,ema,0.9741482442978913
2015-06-30,active,persist,0.9102038855070966
