filer_id,cik,name,n_q,ann_excess,te,ir,ir_1st,ir_2nd,med_aum,act_share,turnover,n_pos
CIK0001238990,1238990,,19,-0.06720673930822726,0.07575414634358113,-0.8871691194517375,,-0.8871691194517375,1698417738.0,0.9688151818750012,0.10116449117019334,204.10526315789474
CIK0001276525,1276525,,19,-0.0796063612549342,0.09949307795632327,-0.8001195951368654,,-0.8001195951368654,119274815.0,0.9770855732789762,0.1843358512402546,35.526315789473685
CIK0001305473,1305473,,18,-0.08956497206058267,0.1882694504789429,-0.47572759059839426,,-0.47572759059839426,3998112975.5,0.9260497039655115,0.15895492372679562,26.166666666666668
CIK0001308331,1308331,,18,-0.006132466808929864,0.07540076786532232,-0.08133162277234039,,-0.08133162277234039,167291642.5,0.8979136261034752,0.070213677524335,116.55555555555556
CIK0001418342,1418342,,19,-0.041580230127034455,0.0645893460985136,-0.6437629831757008,,-0.6437629831757008,213261000.0,0.9194396604943055,0.10538380101244599,93.73684210526316
CIK0001426588,1426588,,19,-0.05250777153458415,0.11429515292840603,-0.4594050595177555,,-0.4594050595177555,132827000.0,0.9791017559750719,0.10113878857017318,105.57894736842105
CIK0001605911,1605911,,18,-0.11937355353110718,0.06029536462103776,-1.9798131129552325,,-1.9798131129552325,3253237813.5,0.947505958420494,0.18651121825253905,78.94444444444444
CIK0001632958,1632958,,18,0.0249718005053544,0.2225841352671896,0.11219038803081771,,0.11219038803081771,779540377.5,0.9995917131179072,0.1289241448723617,13.055555555555555
CIK0001637946,1637946,,17,-0.05094147060349788,0.36457411335876533,-0.13972871012124935,,-0.13972871012124935,1249510756.0,0.9997467836593408,0.1971290789545051,11.647058823529411
CIK0001727407,1727407,,15,-0.06983313101311572,0.05435181554094699,-1.2848352960341485,,-1.2848352960341485,135155249.0,0.8938921458992252,0.10413444865636358,116.8
CIK0001760444,1760444,,18,-0.031001301659671687,0.08321806511618307,-0.3725309115952749,,-0.3725309115952749,133834500.0,0.875824408195007,0.1066187073234082,217.83333333333334
