period,MEGA_m1_wa_ic,MEGA_m1_wa_sp,MEGA_m2_sw_ic,MEGA_m2_sw_sp,MEGA_m3_qidio_ic,MEGA_m3_qidio_sp,MEGA_m3v_volneu_ic,MEGA_m3v_volneu_sp,MEGA_m3d_diag_ic,MEGA_m3d_diag_sp,MID_m1_wa_ic,MID_m1_wa_sp,MID_m2_sw_ic,MID_m2_sw_sp,MID_m3_qidio_ic,MID_m3_qidio_sp,MID_m3v_volneu_ic,MID_m3v_volneu_sp,MID_m3d_diag_ic,MID_m3d_diag_sp,FULL_m1_wa_ic,FULL_m1_wa_sp,FULL_m2_sw_ic,FULL_m2_sw_sp,FULL_m3_qidio_ic,FULL_m3_qidio_sp,FULL_m3v_volneu_ic,FULL_m3v_volneu_sp,FULL_m3d_diag_ic,FULL_m3d_diag_sp,MEGA_m4_skill_ic,MEGA_m4_skill_sp,MID_m4_skill_ic,MID_m4_skill_sp,FULL_m4_skill_ic,FULL_m4_skill_sp
2023-03-31,0.19113114109725354,0.1635545183611785,0.27018935692042984,0.13639912968917645,0.22617589789163547,0.14261979570095956,0.22126350103907122,0.15283406536402783,0.25423502212784155,0.1442746152106069,0.08217486504261601,0.06695048604563265,0.11802234494142569,0.09467396580470705,0.04261200407035279,0.04900178792367094,0.03128752172474073,0.03177462192796904,0.05525366871197804,0.05943982348865341,0.08022626134348523,0.09079602148003851,0.11645959424648201,0.10364195321807768,0.0645044154093086,0.08782112771053421,0.054556159413103635,0.06316092543148738,0.07796289542069257,0.09991631943249427,0.14360208137785352,0.030373025144963133,0.09678305398443866,0.03676169194951875,0.0974130546464195,0.029295745173708487
2023-06-30,0.3282492271937103,0.34394209111837026,0.3036352588910846,0.3140142242494688,0.3160923371554629,0.30865499108832994,0.2915219650589116,0.28087431199732227,0.33689730688835695,0.3239253953288537,0.062080228612436616,0.03482395842871981,0.059488848819184245,0.05350064046328982,-0.036522359798699215,0.002466112302951705,-0.05613798319739895,-0.017260028571812504,-0.023145653950056858,0.001385436787163831,0.19176227120689388,0.15885644651251124,0.17638930981867007,0.16165337354711237,0.1029757327401881,0.11698675940923388,0.07144507882018843,0.08696801217165709,0.11975267855768831,0.12336389649745247,0.35314471359834093,0.3212104353449042,0.06980338452761563,0.03149833836175163,0.19089785274087614,0.14445696356000554
2023-09-30,0.11362373619877056,-0.008978894844502414,0.21995429631813423,0.013161680500253653,0.19186006047947227,0.03428932220997398,0.19571226425791438,0.05387405848182317,0.2144285260728772,0.028473178909928787,0.12349880313318291,0.08060511703214797,0.10249201570618635,0.07458603417462839,0.167351131726897,0.11706084790795325,0.1672532306751725,0.11408926883820387,0.1700520629855148,0.10861911677604871,0.07539917932072235,0.007922244232595327,0.08005138155382173,0.008625109393045033,0.1481922423175546,0.07253237897505956,0.15980849850663173,0.07349734897384343,0.15233622777067696,0.06665923670258306,0.1518843922454275,0.061215811550545826,-0.02784800708253252,-0.05745045891745282,-0.007554578665712723,-0.04782110922844829
2023-12-31,0.17056732153511822,0.24108007509222354,0.10507086436223248,0.203173032986323,0.128278806144289,0.21206396345799106,0.10068758841427893,0.19440124832212807,0.12583468162257652,0.21509735187279566,0.07532012938325452,0.040489631965949444,-0.03516287613217772,-0.010308890411226148,0.015332186207306038,0.0035053238578554996,-0.008281881149594255,0.004946205677907416,0.01019062493447605,-0.001285855453929844,0.11519923523689043,0.10191654162180278,0.034051084057037544,0.069925794887171,0.04809237369014732,0.07041233880970865,0.01695321582524401,0.04021716471662275,0.046317126099246146,0.06431071266276409,0.0681533820098985,-0.01134397578100692,0.1303651685232906,0.1057770472332749,0.1038022278187439,0.062132114274907384
2024-03-31,0.1710618354511054,0.1614879209097412,0.0676904411310459,0.12208512592949679,0.10654199194389033,0.12355998252443152,0.0738175653219746,0.09124817673277778,0.0992455901362313,0.12549857927638536,0.06352356461289439,0.08266289375269072,-0.010674728488978118,0.017312473038631076,-0.00534271808583776,0.0016032233662272464,-0.026159271423035778,0.011633011611361668,-0.004073302497068618,0.013166241244371638,0.1181938495477303,0.12077902388077547,0.05480426342671245,0.07771800034076258,0.069168620950431,0.06386833993931679,0.04215327979003494,0.05562011213382205,0.06883030774782725,0.06066810838660529,-0.13171362023677238,-0.08965852371408553,-0.014659142284746116,0.0119196917825257,-0.07188736199693932,-0.04119039856463516
2024-06-30,0.13308113351699782,0.15187471104518402,0.17202574170244947,0.18753810688867967,0.1545178572406065,0.20120073247253817,0.1537916773865111,0.17883665647698657,0.16085074379428535,0.19897152875740742,0.02463736771620733,0.03616330290486054,0.025950253678425645,0.029586710149031425,0.005457503964728953,0.0056894995270716855,-0.009370431582980376,-0.011793565467253068,0.008254264860802918,-0.005740252706952116,0.05446988974102715,0.08007773553804831,0.057796540395972956,0.07120076000970481,0.05235522786093284,0.07200275171795628,0.04176881669598376,0.055869578951068526,0.05517764376090815,0.08007870750203928,0.017969652348603867,-0.033242549030481884,-0.019869659150196145,0.00929316693062496,-0.006312463111646585,-0.004050049029463952
2024-09-30,0.0360877387365456,-0.1235420136612638,0.0810246222730788,-0.07535090967380102,0.1424730627772721,-0.0771062390259288,0.16477545525221737,-0.06435734794368304,0.13944560231466302,-0.08420377297104269,0.024702591336868855,-0.0477543679046293,0.0073343414337515055,-0.009694478953584815,0.061809539426933076,-0.034611553078326765,0.06252410423882258,-0.02805380260669248,0.058838486170071314,-0.037883443299979246,0.0420945071500027,-0.03497857449639667,0.053131370208392405,-0.00763984813047093,0.07623421500305762,-0.02795504379458883,0.082124287927045,-0.0228739891263,0.07417458809340031,-0.029167052145991836,-0.1484300447395482,0.07543573334599384,-0.03102562730407371,0.02275695446715547,-0.057909503068621776,0.033503915987043255
2024-12-31,0.03298896160846092,0.055362966475422805,-0.13641804469038438,0.0017571427709280572,-0.025736231620594956,0.03914124487140021,-0.041287345484404124,0.0288068497913462,-0.03900812703927163,0.035039948208779106,0.11784841334023086,0.07256482288214602,-0.0393322264093888,0.03985896557397793,0.01627344454352981,0.020732208358655607,-0.01191930899404425,-0.008909913091542536,0.01385958846463093,0.016059388388757048,0.17433358405205407,0.11475603652610857,0.015002944920487146,0.046058573764853936,0.067795058121666,0.037210442345594924,0.03003782686102769,0.02433864313234011,0.06559006706818914,0.04015176297655399,0.06127602712151413,0.00626954946719822,0.07209586809773233,0.06166978303974706,0.06313143768632873,0.0337238307438111
2025-03-31,0.05498429754586595,0.03045908131925496,0.1423399510940497,0.09180023486086954,0.12693729418876257,0.08198103811207937,0.12971904493419906,0.055702068346931144,0.15545410042845492,0.09060740622343455,0.04650062451280595,0.05555906167779158,0.16069474084062083,0.1413967275567036,0.13602764503030285,0.1322321824091065,0.14482877312496403,0.14552569757133996,0.14658128883871288,0.13438736441043053,0.024655511455668522,0.024011809074271424,0.11236245135825826,0.06663605430128602,0.10800534754363936,0.09162125545079122,0.12507477261500904,0.10221048044248035,0.11687544412753949,0.10694662829859213,0.09305444012696466,0.022833380387004304,-0.05368277737996134,-0.01807079692231836,0.006585544220581126,0.008376257794759978
2025-06-30,0.03746966916305764,0.05669126603540055,0.06858637397944418,0.057966194538877774,0.07191522994110693,0.07626310788019505,0.06596844995413727,0.052609479976404604,0.07568578285270453,0.06291554294139842,0.14242525093320382,0.16090706214807665,0.10254130211403513,0.1431594567302616,0.17468152384878785,0.209485266879625,0.17003683657554,0.20234835176373656,0.17167901072441846,0.21330990268954553,0.11753846571813362,0.11836832022672084,0.08760847035721342,0.12032085762839502,0.18258892285017586,0.19869491631323946,0.18613067723404925,0.19835474489656463,0.17651724145014527,0.19291877982632694,-0.025381591526608526,-0.005954219965990195,-0.05043486609227753,-0.044289022432457775,-0.07208800142370554,-0.07259661701264133
2025-09-30,-0.0187236852799439,-0.23949510854054507,-0.05059980570580933,-0.2860395496644026,-0.05451221465500151,-0.2882799187745927,-0.05870930729607867,-0.2886628884161681,-0.04197903941018202,-0.28344314327682096,0.06539028389794879,0.11929350729203797,0.13348861318290092,0.13527519681773825,0.04693992936736688,0.09914595659072822,0.04275768801959032,0.1002847117237765,0.0734168203177289,0.09112635750340044,0.001152443877486577,0.004914847366991548,0.04226121094636378,0.0006269560859866741,-0.0016634576635217184,-0.020243526210000876,-0.0032495170208335458,-0.02039704852005271,0.01400963100714005,-0.012608142530375663,-0.20794661976737652,-0.1499047806896542,-0.06980707061994704,-0.0347671712005906,-0.11702492926654315,-0.10059921477771121
2025-12-31,0.08870049133198885,0.10319934906045755,0.21303283884682894,0.25917638661886416,0.17527911754273864,0.20959726668712003,0.17905880365127727,0.21939962233465113,0.20551077671087248,0.23267557548086298,-0.01633851382347182,0.007759889403812101,0.10801601376496253,0.12207188603969701,0.09140141289350044,0.11506452690049665,0.0968273904747922,0.11803277189861884,0.09907625683359564,0.12288798478828154,-0.03595481763605995,-0.006756892968911028,0.06302785343148708,0.0651867693401175,0.06887991068755726,0.08611597938078244,0.07676444944420555,0.09672122270235806,0.07647592943221038,0.09624160439368508,0.1484967948065533,0.16933073907836566,0.08769939353696947,0.04975481971740687,0.1075752392342475,0.09531480173959096
